3.996747e+02,0.000000e+00
4.001569e+02,3.070766e-01
4.006390e+02,3.074612e-01
4.011211e+02,3.058046e-01
4.016032e+02,3.034989e-01
4.020853e+02,3.019569e-01
4.025674e+02,3.017685e-01
4.030496e+02,3.025255e-01
4.035317e+02,3.031643e-01
4.040138e+02,3.027075e-01
4.044959e+02,3.010017e-01
4.049780e+02,2.989282e-01
4.054601e+02,2.978345e-01
4.059423e+02,2.987142e-01
4.064244e+02,3.016639e-01
4.069065e+02,3.057565e-01
4.073886e+02,3.094627e-01
4.078707e+02,3.114707e-01
4.083528e+02,3.115336e-01
4.088350e+02,3.105814e-01
4.093171e+02,3.101545e-01
4.097992e+02,3.113712e-01
4.102813e+02,3.144130e-01
4.107634e+02,3.183250e-01
4.112455e+02,3.215595e-01
4.117277e+02,3.226524e-01
4.122098e+02,3.211631e-01
4.126919e+02,3.178403e-01
4.131740e+02,3.142074e-01
4.136561e+02,3.116803e-01
4.141382e+02,3.109205e-01
4.146204e+02,3.117249e-01
4.151025e+02,3.132335e-01
4.155846e+02,3.144918e-01
4.160667e+02,3.149182e-01
4.165488e+02,3.146252e-01
4.170309e+02,3.142105e-01
4.175131e+02,3.143326e-01
4.179952e+02,3.151697e-01
4.184773e+02,3.161636e-01
4.189594e+02,3.162068e-01
4.194415e+02,3.144555e-01
4.199236e+02,3.109047e-01
4.204058e+02,3.064590e-01
4.208879e+02,3.022630e-01
4.213700e+02,2.991843e-01
4.218521e+02,2.975091e-01
4.223342e+02,2.969926e-01
4.228163e+02,2.970979e-01
4.232985e+02,2.973033e-01
4.237806e+02,2.973619e-01
4.242627e+02,2.973456e-01
4.247448e+02,2.975094e-01
4.252269e+02,2.980188e-01
4.257090e+02,2.987746e-01
4.261912e+02,2.994375e-01
4.266733e+02,2.996122e-01
4.271554e+02,2.990922e-01
4.276375e+02,2.980428e-01
4.281196e+02,2.969362e-01
4.286017e+02,2.963379e-01
4.290839e+02,2.965840e-01
4.295660e+02,2.976414e-01
4.300481e+02,2.990954e-01
4.305302e+02,3.003929e-01
4.310123e+02,3.010861e-01
4.314944e+02,3.010867e-01
4.319766e+02,3.006770e-01
4.324587e+02,3.003185e-01
4.329408e+02,3.003472e-01
4.334229e+02,3.007733e-01
4.339050e+02,3.012666e-01
4.343871e+02,3.013287e-01
4.348693e+02,3.005918e-01
4.353514e+02,2.990071e-01
4.358335e+02,2.969154e-01
4.363156e+02,2.948543e-01
4.367977e+02,2.933184e-01
4.372798e+02,2.924862e-01
4.377620e+02,2.922103e-01
4.382441e+02,2.921102e-01
4.387262e+02,2.918279e-01
4.392083e+02,2.912017e-01
4.396904e+02,2.903454e-01
4.401725e+02,2.895517e-01
4.406547e+02,2.891558e-01
4.411368e+02,2.893580e-01
4.416189e+02,2.901465e-01
4.421010e+02,2.913302e-01
4.425831e+02,2.926521e-01
4.430652e+02,2.939272e-01
4.435474e+02,2.950923e-01
4.440295e+02,2.961714e-01
4.445116e+02,2.971715e-01
4.449937e+02,2.980061e-01
4.454758e+02,2.984972e-01
4.459579e+02,2.984769e-01
4.464401e+02,2.979042e-01
4.469222e+02,2.969442e-01
4.474043e+02,2.959261e-01
4.478864e+02,2.952237e-01
4.483685e+02,2.950591e-01
4.488506e+02,2.954152e-01
4.493328e+02,2.960389e-01
4.498149e+02,2.965814e-01
4.502970e+02,2.967401e-01
4.507791e+02,2.964122e-01
4.512612e+02,2.957213e-01
4.517433e+02,2.949436e-01
4.522255e+02,2.943581e-01
4.527076e+02,2.940997e-01
4.531897e+02,2.941296e-01
4.536718e+02,2.942805e-01
4.541539e+02,2.943856e-01
4.546360e+02,2.943687e-01
4.551182e+02,2.942897e-01
4.556003e+02,2.942799e-01
4.560824e+02,2.944621e-01
4.565645e+02,2.948552e-01
4.570466e+02,2.953563e-01
4.575287e+02,2.957914e-01
4.580109e+02,2.960371e-01
4.584930e+02,2.960924e-01
4.589751e+02,2.960810e-01
4.594572e+02,2.961460e-01
4.599393e+02,2.963447e-01
4.604214e+02,2.965911e-01
4.609036e+02,2.966991e-01
4.613857e+02,2.964669e-01
4.618678e+02,2.958050e-01
4.623499e+02,2.948051e-01
4.628320e+02,2.937226e-01
4.633141e+02,2.928640e-01
4.637963e+02,2.924310e-01
4.642784e+02,2.924541e-01
4.647605e+02,2.927738e-01
4.652426e+02,2.931417e-01
4.657247e+02,2.933114e-01
4.662068e+02,2.931602e-01
4.666890e+02,2.927050e-01
4.671711e+02,2.920542e-01
4.676532e+02,2.913163e-01
4.681353e+02,2.905377e-01
4.686174e+02,2.897009e-01
4.690995e+02,2.887804e-01
4.695817e+02,2.878076e-01
4.700638e+02,2.869135e-01
4.705459e+02,2.862882e-01
4.710280e+02,2.861122e-01
4.715101e+02,2.864543e-01
4.719922e+02,2.872230e-01
4.724744e+02,2.881812e-01
4.729565e+02,2.890473e-01
4.734386e+02,2.896384e-01
4.739207e+02,2.899272e-01
4.744028e+02,2.900327e-01
4.748849e+02,2.901162e-01
4.753671e+02,2.902825e-01
4.758492e+02,2.905131e-01
4.763313e+02,2.906886e-01
4.768134e+02,2.906557e-01
4.772955e+02,2.903323e-01
4.777776e+02,2.897623e-01
4.782598e+02,2.891080e-01
4.787419e+02,2.885576e-01
4.792240e+02,2.882397e-01
4.797061e+02,2.881666e-01
4.801882e+02,2.882415e-01
4.806703e+02,2.883277e-01
4.811525e+02,2.883265e-01
4.816346e+02,2.882380e-01
4.821167e+02,2.881527e-01
4.825988e+02,2.881888e-01
4.830809e+02,2.884071e-01
4.835630e+02,2.887682e-01
4.840452e+02,2.891329e-01
4.845273e+02,2.893407e-01
4.850094e+02,2.892753e-01
4.854915e+02,2.889310e-01
4.859736e+02,2.883973e-01
4.864557e+02,2.878101e-01
4.869379e+02,2.872696e-01
4.874200e+02,2.868016e-01
4.879021e+02,2.863698e-01
4.883842e+02,2.859216e-01
4.888663e+02,2.854393e-01
4.893484e+02,2.849682e-01
4.898306e+02,2.845890e-01
4.903127e+02,2.843658e-01
4.907948e+02,2.842963e-01
4.912769e+02,2.842985e-01
4.917590e+02,2.842425e-01
4.922411e+02,2.840227e-01
4.927233e+02,2.836230e-01
4.932054e+02,2.831346e-01
4.936875e+02,2.827157e-01
4.941696e+02,2.825016e-01
4.946517e+02,2.825466e-01
4.951339e+02,2.827910e-01
4.956160e+02,2.831040e-01
4.960981e+02,2.833447e-01
4.965802e+02,2.834468e-01
4.970623e+02,2.834452e-01
4.975444e+02,2.834498e-01
4.980266e+02,2.835688e-01
4.985087e+02,2.838374e-01
4.989908e+02,2.841895e-01
4.994729e+02,2.844929e-01
4.999550e+02,2.846175e-01
5.004371e+02,2.845128e-01
5.009193e+02,2.842447e-01
5.014014e+02,2.839707e-01
5.018835e+02,2.838630e-01
5.023656e+02,2.840111e-01
5.028477e+02,2.843830e-01
5.033299e+02,2.848390e-01
5.038120e+02,2.852186e-01
5.042941e+02,2.854072e-01
5.047762e+02,2.853955e-01
5.052583e+02,2.852626e-01
5.057404e+02,2.851272e-01
5.062226e+02,2.850791e-01
5.067047e+02,2.851375e-01
5.071868e+02,2.852604e-01
5.076689e+02,2.853864e-01
5.081510e+02,2.854883e-01
5.086331e+02,2.855943e-01
5.091153e+02,2.857696e-01
5.095974e+02,2.860634e-01
5.100795e+02,2.864644e-01
5.105616e+02,2.868882e-01
5.110437e+02,2.872118e-01
5.115258e+02,2.873284e-01
5.120079e+02,2.872156e-01
5.124901e+02,2.869440e-01
5.129722e+02,2.866452e-01
5.134543e+02,2.864312e-01
5.139364e+02,2.863417e-01
5.144185e+02,2.863156e-01
5.149006e+02,2.862375e-01
5.153828e+02,2.859906e-01
5.158649e+02,2.855401e-01
5.163470e+02,2.849549e-01
5.168291e+02,2.843869e-01
5.173112e+02,2.839876e-01
5.177933e+02,2.838317e-01
5.182755e+02,2.838872e-01
5.187576e+02,2.840340e-01
5.192397e+02,2.841400e-01
5.197218e+02,2.841250e-01
5.202039e+02,2.840041e-01
5.206860e+02,2.838657e-01
5.211682e+02,2.838144e-01
5.216503e+02,2.839005e-01
5.221324e+02,2.840945e-01
5.226145e+02,2.842973e-01
5.230966e+02,2.844003e-01
5.235787e+02,2.843353e-01
5.240609e+02,2.841096e-01
5.245430e+02,2.837905e-01
5.250251e+02,2.834667e-01
5.255072e+02,2.831922e-01
5.259893e+02,2.829600e-01
5.264714e+02,2.827178e-01
5.269536e+02,2.824121e-01
5.274357e+02,2.820353e-01
5.279178e+02,2.816382e-01
5.283999e+02,2.813056e-01
5.288821e+02,2.811043e-01
5.293641e+02,2.810499e-01
5.298463e+02,2.810901e-01
5.303284e+02,2.811366e-01
5.308105e+02,2.811069e-01
5.312926e+02,2.809759e-01
5.317748e+02,2.807810e-01
5.322568e+02,2.805986e-01
5.327390e+02,2.804845e-01
5.332211e+02,2.804363e-01
5.337032e+02,2.803830e-01
5.341853e+02,2.802257e-01
5.346675e+02,2.798876e-01
5.351495e+02,2.793681e-01
5.356317e+02,2.787462e-01
5.361138e+02,2.781495e-01
5.365959e+02,2.776874e-01
5.370780e+02,2.773936e-01
5.375602e+02,2.772151e-01
5.380422e+02,2.770409e-01
5.385244e+02,2.767677e-01
5.390065e+02,2.763469e-01
5.394886e+02,2.758126e-01
5.399707e+02,2.752519e-01
5.404529e+02,2.747581e-01
5.409349e+02,2.743750e-01
5.414171e+02,2.740822e-01
5.418992e+02,2.738150e-01
5.423813e+02,2.735163e-01
5.428634e+02,2.731769e-01
5.433456e+02,2.728519e-01
5.438276e+02,2.726284e-01
5.443098e+02,2.725823e-01
5.447919e+02,2.727281e-01
5.452740e+02,2.730109e-01
5.457561e+02,2.733238e-01
5.462383e+02,2.735652e-01
5.467203e+02,2.736896e-01
5.472025e+02,2.737193e-01
5.476846e+02,2.737232e-01
5.481667e+02,2.737646e-01
5.486488e+02,2.738625e-01
5.491310e+02,2.739750e-01
5.496130e+02,2.740258e-01
5.500952e+02,2.739469e-01
5.505773e+02,2.737247e-01
5.510594e+02,2.734090e-01
5.515415e+02,2.730888e-01
5.520237e+02,2.728410e-01
5.525057e+02,2.726904e-01
5.529879e+02,2.725981e-01
5.534700e+02,2.724890e-01
5.539521e+02,2.722927e-01
5.544342e+02,2.719856e-01
5.549164e+02,2.716030e-01
5.553984e+02,2.712159e-01
5.558806e+02,2.708894e-01
5.563627e+02,2.706422e-01
5.568448e+02,2.704418e-01
5.573269e+02,2.702251e-01
5.578091e+02,2.699440e-01
5.582911e+02,2.695920e-01
5.587733e+02,2.692119e-01
5.592554e+02,2.688640e-01
5.597375e+02,2.685919e-01
5.602196e+02,2.683843e-01
5.607018e+02,2.681828e-01
5.611838e+02,2.679065e-01
5.616660e+02,2.675059e-01
5.621481e+02,2.669946e-01
5.626302e+02,2.664532e-01
5.631123e+02,2.659861e-01
5.635945e+02,2.656778e-01
5.640765e+02,2.655482e-01
5.645587e+02,2.655451e-01
5.650408e+02,2.655715e-01
5.655229e+02,2.655332e-01
5.660050e+02,2.653865e-01
5.664872e+02,2.651492e-01
5.669692e+02,2.648819e-01
5.674514e+02,2.646423e-01
5.679335e+02,2.644535e-01
5.684156e+02,2.642874e-01
5.688977e+02,2.640874e-01
5.693799e+02,2.638025e-01
5.698619e+02,2.634230e-01
5.703441e+02,2.629868e-01
5.708262e+02,2.625618e-01
5.713083e+02,2.622056e-01
5.717904e+02,2.619361e-01
5.722726e+02,2.617255e-01
5.727546e+02,2.615209e-01
5.732368e+02,2.612770e-01
5.737189e+02,2.609838e-01
5.742010e+02,2.606711e-01
5.746831e+02,2.603905e-01
5.751653e+02,2.601822e-01
5.756473e+02,2.600462e-01
5.761295e+02,2.599410e-01
5.766116e+02,2.598034e-01
5.770938e+02,2.595874e-01
5.775758e+02,2.592859e-01
5.780580e+02,2.589371e-01
5.785400e+02,2.585976e-01
5.790222e+02,2.583158e-01
5.795043e+02,2.581027e-01
5.799865e+02,2.579312e-01
5.804685e+02,2.577531e-01
5.809507e+02,2.575327e-01
5.814327e+02,2.572676e-01
5.819149e+02,2.569903e-01
5.823970e+02,2.567472e-01
5.828792e+02,2.565685e-01
5.833612e+02,2.564497e-01
5.838434e+02,2.563533e-01
5.843254e+02,2.562298e-01
5.848076e+02,2.560478e-01
5.852897e+02,2.558139e-01
5.857719e+02,2.555708e-01
5.862539e+02,2.553734e-01
5.867361e+02,2.552543e-01
5.872181e+02,2.552064e-01
5.877003e+02,2.551834e-01
5.881824e+02,2.551287e-01
5.886646e+02,2.550031e-01
5.891466e+02,2.548112e-01
5.896288e+02,2.545978e-01
5.901108e+02,2.544291e-01
5.905930e+02,2.543547e-01
5.910751e+02,2.543841e-01
5.915573e+02,2.544818e-01
5.920393e+02,2.545889e-01
5.925215e+02,2.546533e-01
5.930035e+02,2.546530e-01
5.934857e+02,2.546024e-01
5.939678e+02,2.545380e-01
5.944500e+02,2.544928e-01
5.949320e+02,2.544760e-01
5.954142e+02,2.544708e-01
5.958962e+02,2.544488e-01
5.963784e+02,2.543923e-01
5.968605e+02,2.543068e-01
5.973427e+02,2.542191e-01
5.978247e+02,2.541599e-01
5.983069e+02,2.541429e-01
5.987889e+02,2.541523e-01
5.992711e+02,2.541502e-01
5.997532e+02,2.540948e-01
6.002354e+02,2.539675e-01
6.007174e+02,2.537845e-01
6.011996e+02,2.535904e-01
6.016816e+02,2.534327e-01
6.021638e+02,2.533329e-01
6.026459e+02,2.532743e-01
6.031281e+02,2.532073e-01
6.036101e+02,2.530757e-01
6.040923e+02,2.528437e-01
6.045743e+02,2.525173e-01
6.050565e+02,2.521388e-01
6.055386e+02,2.517674e-01
6.060208e+02,2.514436e-01
6.065029e+02,2.511750e-01
6.069850e+02,2.509325e-01
6.074671e+02,2.506736e-01
6.079492e+02,2.503662e-01
6.084313e+02,2.500092e-01
6.089135e+02,2.496306e-01
6.093956e+02,2.492724e-01
6.098777e+02,2.489618e-01
6.103598e+02,2.486943e-01
6.108419e+02,2.484323e-01
6.113240e+02,2.481241e-01
6.118062e+02,2.477307e-01
6.122883e+02,2.472424e-01
6.127704e+02,2.466823e-01
6.132525e+02,2.460912e-01
6.137346e+02,2.455055e-01
6.142167e+02,2.449370e-01
6.146989e+02,2.443713e-01
6.151810e+02,2.437794e-01
6.156631e+02,2.431387e-01
6.161452e+02,2.424485e-01
6.166273e+02,2.417319e-01
6.171094e+02,2.410231e-01
6.175916e+02,2.403502e-01
6.180737e+02,2.397192e-01
6.185558e+02,2.391133e-01
6.190379e+02,2.385027e-01
6.195200e+02,2.378611e-01
6.200021e+02,2.371794e-01
6.204843e+02,2.364644e-01
6.209664e+02,2.357318e-01
6.214485e+02,2.349904e-01
6.219306e+02,2.342371e-01
6.224127e+02,2.334564e-01
6.228948e+02,2.326324e-01
6.233770e+02,2.317593e-01
6.238591e+02,2.308495e-01
6.243412e+02,2.299281e-01
6.248233e+02,2.290244e-01
6.253054e+02,2.281565e-01
6.257875e+02,2.273276e-01
6.262697e+02,2.265294e-01
6.267518e+02,2.257536e-01
6.272339e+02,2.250005e-01
6.277160e+02,2.242832e-01
6.281981e+02,2.236177e-01
6.286802e+02,2.230124e-01
6.291624e+02,2.224581e-01
6.296445e+02,2.219289e-01
6.301266e+02,2.213920e-01
6.306087e+02,2.208264e-01
6.310908e+02,2.202356e-01
6.315729e+02,2.196487e-01
6.320551e+02,2.191082e-01
6.325372e+02,2.186480e-01
6.330193e+02,2.182797e-01
6.335014e+02,2.179856e-01
6.339835e+02,2.177304e-01
6.344656e+02,2.174777e-01
6.349478e+02,2.172102e-01
6.354299e+02,2.169349e-01
6.359120e+02,2.166752e-01
6.363941e+02,2.164521e-01
6.368762e+02,2.162698e-01
6.373583e+02,2.161075e-01
6.378405e+02,2.159325e-01
6.383226e+02,2.157132e-01
6.388047e+02,2.154386e-01
6.392868e+02,2.151230e-01
6.397689e+02,2.147996e-01
6.402510e+02,2.145017e-01
6.407332e+02,2.142456e-01
6.412153e+02,2.140245e-01
6.416974e+02,2.138156e-01
6.421795e+02,2.135974e-01
6.426616e+02,2.133640e-01
6.431437e+02,2.131306e-01
6.436259e+02,2.129251e-01
6.441080e+02,2.127722e-01
6.445901e+02,2.126757e-01
6.450722e+02,2.126132e-01
6.455543e+02,2.125436e-01
6.460364e+02,2.124275e-01
6.465186e+02,2.122435e-01
6.470007e+02,2.119966e-01
6.474828e+02,2.117122e-01
6.479649e+02,2.114220e-01
6.484470e+02,2.111482e-01
6.489291e+02,2.108942e-01
6.494113e+02,2.106514e-01
6.498934e+02,2.104121e-01
6.503755e+02,2.101813e-01
6.508576e+02,2.099804e-01
6.513397e+02,2.098376e-01
6.518218e+02,2.097701e-01
6.523040e+02,2.097730e-01
6.527861e+02,2.098157e-01
6.532682e+02,2.098572e-01
6.537503e+02,2.098626e-01
6.542324e+02,2.098240e-01
6.547145e+02,2.097628e-01
6.551967e+02,2.097220e-01
6.556788e+02,2.097409e-01
6.561609e+02,2.098365e-01
6.566430e+02,2.099946e-01
6.571251e+02,2.101782e-01
6.576072e+02,2.103452e-01
6.580894e+02,2.104684e-01
6.585715e+02,2.105468e-01
6.590536e+02,2.106005e-01
6.595357e+02,2.106558e-01
6.600178e+02,2.107271e-01
6.604999e+02,2.108086e-01
6.609821e+02,2.108797e-01
6.614642e+02,2.109195e-01
6.619463e+02,2.109218e-01
6.624284e+02,2.109053e-01
6.629105e+02,2.109053e-01
6.633926e+02,2.109607e-01
6.638748e+02,2.110937e-01
6.643569e+02,2.113013e-01
6.648390e+02,2.115548e-01
6.653211e+02,2.118113e-01
6.658032e+02,2.120201e-01
6.662853e+02,2.121245e-01
6.667675e+02,2.120704e-01
6.672496e+02,2.118169e-01
6.677317e+02,2.113644e-01
6.682138e+02,2.107758e-01
6.686959e+02,2.101620e-01
